Record Type	CDS Code
School	49706236051601
School	49706236150338
School	49706230124107
School	49706237032618
School	49706236203392
School	49706236098248
School	49706236051619
School	49706496051635
School	49706490125724
School	49706566988083
School	49706566051643
School	49738827019623
School	49738826097059
School	49738826105332
School	49738826051676
School	49738826094841
School	49738826099246
School	49738826109169
School	49738826100853
School	49738820135053
School	49738827060742
School	49738826060669
School	49738820116079
School	49738820128330
School	49738826051692
School	49706720122440
School	49706726051700
School	49706800112987
School	49706806051718
School	49706986117378
School	49706986051726
School	49707066051734
School	49707146119655
School	49707146051742
School	49707140126888
School	49707146051759
School	49707220139048
School	49707220136465
School	49707226119465
School	49707226051767
School	49707220138248
School	49707306113153
School	49707306051775
School	49707306120588
School	49707306110639
School	49753906051783
School	49753906109250
School	49753900124230
School	49753906051791
School	49753906967376
School	49753906137814
School	49707486051783
School	49707486109250
School	49707486051791
School	49707636051809
School	49708886052013
School	49707896116628
School	49707896051825
School	49707970134296
School	49707970107284
School	49707970139568
School	49707976051833
School	49707970123422
School	49707976151187
School	49708057078934
School	49708056111066
School	49708050105890
School	49708056051841
School	49708056051858
School	49708056994123
School	49708056928402
School	49708056967384
School	49708056157655
School	49708136051866
School	49708216051874
School	49708396051882
School	49708396051890
School	49708396941108
School	49708390138065
School	49708390120584
School	49708396994164
School	49708476051908
School	49708476051916
School	49708470127555
School	49708476072136
School	49708476051924
School	49708470119750
School	49708476114755
School	49708477099211
School	49708546132161
School	49708546135438
School	49708546051940
School	49708547060890
School	49708546919583
School	49708546902654
School	49708546144083
School	49708546119036
School	49708546051957
School	49708546051965
School	49708546051973
School	49708547097579
School	49708546202691
School	49708546051981
School	49708546119051
School	49708546958573
School	49708547102544
School	49708546983720
School	49708540124339
School	49708540132357
School	49708546999734
School	49708547019524
School	49708546113112
School	49708546051999
School	49708547026768
School	49708620129353
School	49708626051932
School	49708707099666
School	49708700101253
School	49708706109144
School	49708700106344
School	49708706066344
School	49708707097546
School	49708706052005
School	49708706113492
School	49708706114367
School	49708706933725
School	49708966117907
School	49708966085229
School	49708966993745
School	49708966155162
School	49708966908446
School	49708966149116
School	49708966052021
School	49708960102525
School	49708966148027
School	49708960120980
School	49708966052054
School	49708966052062
School	49708966052039
School	49708966983712
School	49708966158216
School	49708966052070
School	49708966052047
School	49709040125336
School	49709046052088
School	49709046052096
School	49709126052153
School	49709126138119
School	49709126144828
School	49709126108500
School	49709126130165
School	49709126204812
School	49709126052104
School	49709120128074
School	49709126159388
School	49709126908438
School	49709126052120
School	49709126066385
School	49709126089692
School	49709126095459
School	49709127096407
School	49709120134098
School	49709126052161
School	49709126052138
School	49709126118020
School	49709120113175
School	49709126116958
School	49709126052112
School	49709126941090
School	49709126052179
School	49709127086648
School	49709126141956
School	49709126113278
School	49709126113328
School	49709120113530
School	49709126052146
School	49709120125831
School	49709127089030
School	49709126052187
School	49709126902514
School	49709126052203
School	49709126052195
School	49709126923973
School	49709206119150
School	49709386052211
School	49709380128892
School	49709386906002
School	49709386145114
School	49709386119283
School	49709386052229
School	49709386052237
School	49709387069768
School	49709380120121
School	49709387035975
School	49709386113039
School	49709386205066
School	49104966052419
School	49709536137806
School	49709536052252
School	49709536052260
School	49709536052278
School	49709537102460
School	49709537094725
School	49709536052286
School	49709536052294
School	49709536111678
School	49709536912075
School	49709536967368
School	49709530105866
